XPath,VCR_2005_EML,VCR_2006_EML,VCR_2007_EML,VCR_2008_EML,VCR_2009_EML,VCR_2010_EML,VCR_2011_EML,VCR_2012_EML,VCR_2013_EML,VCR_2014_EML,VCR_2015_EML,VCR_2016_EML,VCR_2017_EML,VCR_2018_EML
/eml:eml/dataset/spatialVector/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.01
/eml:eml/dataset/spatialVector/entityDescription,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/entityName,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/geometricObjectCount,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/geometry,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/horizontalAccuracy/accuracyReport,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.03,0.01,0.02,0.04
/eml:eml/dataset/spatialVector/horizontalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyMethod,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.01,0.0,0.01
/eml:eml/dataset/spatialVector/horizontalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyValue,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.01,0.0,0.01
/eml:eml/dataset/spatialVector/physical/dataFormat/externallyDefinedFormat/formatName,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/physical/distribution/access/@authSystem,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/physical/distribution/access/@order,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/physical/distribution/access/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/physical/distribution/access/allow/permission,0.02,0.08,0.64,0.0,0.0,0.0,0.0,0.17,0.0,2.6,0.33,0.28,0.26,0.4
/eml:eml/dataset/spatialVector/physical/distribution/access/allow/principal,0.02,0.08,0.64,0.0,0.0,0.0,0.0,0.17,0.0,2.6,0.33,0.28,0.26,0.4
/eml:eml/dataset/spatialVector/physical/distribution/online/url,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/physical/distribution/online/url/@function,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/physical/objectName,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/@name,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.27,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/geogCoordSys/@name,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.97,0.09,0.04,0.0,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.97,0.09,0.04,0.0,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.97,0.09,0.04,0.0,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.97,0.09,0.04,0.0,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.97,0.09,0.04,0.0,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.97,0.09,0.04,0.0,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.97,0.09,0.04,0.0,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.97,0.09,0.04,0.0,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/@name,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.07,0.1,0.13,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/datum/@name,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.07,0.1,0.13,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@longitude,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.07,0.1,0.13,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@name,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.07,0.1,0.13,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@denomFlatRatio,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.07,0.1,0.13,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@name,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.07,0.1,0.13,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@semiAxisMajor,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.07,0.1,0.13,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/unit/@name,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.07,0.1,0.13,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/@name,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.07,0.1,0.13,0.1
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,0.04,0.2,0.6,0.0,0.0,0.0,0.0,0.34,0.0,1.5,0.37,0.51,0.65,0.52
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,0.04,0.2,0.6,0.0,0.0,0.0,0.0,0.34,0.0,1.5,0.37,0.51,0.65,0.52
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/unit/@name,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.07,0.1,0.13,0.1
/eml:eml/dataset/spatialVector/spatialReference/vertCoordSys/altitudeSysDef/altitudeDatumName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.4,0.04,0.02,0.0,0.04
/eml:eml/dataset/spatialVector/spatialReference/vertCoordSys/altitudeSysDef/altitudeDistanceUnits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.4,0.04,0.02,0.0,0.04
/eml:eml/dataset/spatialVector/spatialReference/vertCoordSys/altitudeSysDef/altitudeEncodingMethod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.4,0.04,0.02,0.0,0.04
/eml:eml/dataset/spatialVector/spatialReference/vertCoordSys/altitudeSysDef/altitudeResolution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.4,0.04,0.02,0.0,0.04
/eml:eml/dataset/spatialVector/spatialReference/vertCoordSys/depthSysDef/depthDatumName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.0,0.0,0.01
/eml:eml/dataset/spatialVector/spatialReference/vertCoordSys/depthSysDef/depthDistanceUnits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.0,0.0,0.01
/eml:eml/dataset/spatialVector/spatialReference/vertCoordSys/depthSysDef/depthEncodingMethod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.0,0.0,0.01
/eml:eml/dataset/spatialVector/spatialReference/vertCoordSys/depthSysDef/depthResolution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.0,0.0,0.01
/eml:eml/dataset/spatialVector/verticalAccuracy/accuracyReport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.02,0.0,0.0,0.02
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of Records,994.0,50.0,25.0,20.0,132.0,6.0,12.0,104.0,7.0,30.0,203.0,107.0,54.0,194.0
