XPath,66.1.xml,66.2.xml,66.3.xml,66.4.xml,68.1.xml,69.1.xml,70.1.xml,71.1.xml,73.3.xml
/eml:eml/dataset/project/personnel/electronicMailAddress,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0
/eml:eml/dataset/project/personnel/individualName/givenName,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0
/eml:eml/dataset/project/personnel/individualName/salutation,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/individualName/surName,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0
/eml:eml/dataset/project/personnel/organizationName,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
/eml:eml/dataset/project/personnel/phone,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0
/eml:eml/dataset/project/personnel/phone/@phonetype,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/role,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
/eml:eml/dataset/project/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/pubDate,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/pubPlace,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/publisher,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/@id,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/publisher/@scope,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/publisher/@system,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/shortName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/title,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
