XPath,1040.1.xml,1040.2.xml,1040.3.xml,1040.4.xml,2004.1.xml,2004.2.xml,2004.3.xml,2004.4.xml,5008.1.xml,5008.4.xml
/eml:eml/dataset/distribution/offline/mediumName,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/onlineDescription,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/intellectualRights,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/intellectualRights/para,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/para/itemizedlist/listitem/para,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
/eml:eml/dataset/intellectualRights/para/orderedlist/listitem/para,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/keywordSet/keyword,14.0,14.0,14.0,24.0,31.0,31.0,31.0,31.0,22.0,22.0
/eml:eml/dataset/keywordSet/keyword/@keywordType,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/keywordSet/keywordThesaurus,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0
/eml:eml/dataset/language,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/maintenance,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/maintenance/changeHistory/changeDate,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0
/eml:eml/dataset/maintenance/changeHistory/changeScope,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
/eml:eml/dataset/maintenance/changeHistory/comment,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
/eml:eml/dataset/maintenance/changeHistory/oldValue,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
/eml:eml/dataset/maintenance/description/para,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
/eml:eml/dataset/maintenance/maintenanceUpdateFrequency,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/metadataProvider/references,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/methods,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/methods/methodStep/dataSource/alternateIdentifier,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/alternateIdentifier/@system,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/references,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/references,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/distribution/online/url,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/distribution/online/url/@function,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/title,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/para,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para,3.0,4.0,4.0,4.0,14.0,14.0,14.0,14.0,7.0,7.0
/eml:eml/dataset/methods/methodStep/description/section/para/itemizedlist/listitem/para,0.0,3.0,3.0,3.0,12.0,12.0,12.0,12.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/itemizedlist/listitem/para/ulink,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/itemizedlist/listitem/para/ulink/@url,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/orderedlist/listitem/para,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/ulink,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0
/eml:eml/dataset/methods/methodStep/description/section/para/ulink/@url,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0
/eml:eml/dataset/methods/methodStep/description/section/title,2.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0
/eml:eml/dataset/methods/methodStep/protocol/creator/individualName/givenName,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/individualName/surName,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url/@function,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/title,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/abstract/para,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/address/administrativeArea,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/address/city,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/address/country,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/address/deliveryPoint,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/address/postalCode,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/electronicMailAddress,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/organizationName,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/role,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/address/administrativeArea,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/address/city,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/address/country,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/address/deliveryPoint,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/address/postalCode,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/electronicMailAddress,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/individualName/givenName,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/individualName/salutation,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/individualName/surName,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/onlineUrl,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/distribution/online/url,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/distribution/online/url/@function,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/operatingSystem,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/programmingLanguage,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/title,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/version,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/subStep/description/para,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0
/eml:eml/dataset/project/@scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
/eml:eml/dataset/project/funding/para,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/@id,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0
/eml:eml/dataset/project/personnel/@scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/@scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/administrativeArea,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/city,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0
/eml:eml/dataset/project/personnel/address/country,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/deliveryPoint,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0
/eml:eml/dataset/project/personnel/address/postalCode,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0
/eml:eml/dataset/project/personnel/electronicMailAddress,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0
/eml:eml/dataset/project/personnel/individualName/givenName,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0
/eml:eml/dataset/project/personnel/individualName/surName,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0
/eml:eml/dataset/project/personnel/onlineUrl,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/organizationName,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/phone,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0
/eml:eml/dataset/project/personnel/phone/@phonetype,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0
/eml:eml/dataset/project/personnel/positionName,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0
/eml:eml/dataset/project/personnel/role,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/title,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/pubDate,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/publisher,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/administrativeArea,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/address/city,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/address/country,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/address/deliveryPoint,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
/eml:eml/dataset/publisher/address/postalCode,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/onlineUrl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/organizationName,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/references,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
/eml:eml/dataset/shortName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/title,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
