XPath,4541.3.xml,4791.2.xml,4791.3.xml,5195.2.xml,5217.2.xml,5229.2.xml,5277.3.xml,5277.4.xml,5277.5.xml
/eml:eml/dataset/project/personnel/address/city,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
/eml:eml/dataset/project/personnel/address/country,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/deliveryPoint,5.0,5.0,5.0,8.0,0.0,0.0,5.0,5.0,5.0
/eml:eml/dataset/project/personnel/address/postalCode,4.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0
/eml:eml/dataset/project/personnel/electronicMailAddress,9.0,9.0,9.0,12.0,0.0,0.0,9.0,9.0,9.0
/eml:eml/dataset/project/personnel/individualName/givenName,9.0,9.0,9.0,11.0,0.0,0.0,9.0,9.0,10.0
/eml:eml/dataset/project/personnel/individualName/surName,6.0,6.0,6.0,8.0,0.0,0.0,6.0,6.0,6.0
/eml:eml/dataset/project/personnel/onlineUrl,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
/eml:eml/dataset/project/personnel/phone,6.0,6.0,6.0,10.0,0.0,0.0,6.0,6.0,6.0
/eml:eml/dataset/project/personnel/role,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/studyAreaDescription/descriptor/@citableClassificationSystem,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/studyAreaDescription/descriptor/@name,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/studyAreaDescription/descriptor/descriptorValue,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/title,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/pubDate,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/publisher,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/deliveryPoint,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
/eml:eml/dataset/publisher/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/electronicMailAddress,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/publisher/onlineUrl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone/@phonetype,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/purpose,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/purpose/para,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/alternateIdentifier,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType/@typeSystem,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/cellGeometry,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/cellSizeXDirection,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/cellSizeYDirection,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/columns,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/entityDescription,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/entityName,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/horizontalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyMethod,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/horizontalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyValue,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/methods/methodStep/description/para,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
/eml:eml/dataset/spatialRaster/numberOfBands,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/physical/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/physical/objectName,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/rasterOrigin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/rows,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/datum/@name,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@longitude,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@name,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@denomFlatRatio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@name,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@semiAxisMajor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/unit/@name,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/@name,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@description,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/unit/@name,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/verticalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyMethod,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/verticalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyValue,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/verticals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/title,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
