XPath,2719.5.xml,2719.6.xml,2720.7.xml,2720.8.xml,2721.5.xml,2721.6.xml,2722.5.xml,2722.6.xml,2725.6.xml,2726.6.xml,2727.6.xml,2727.7.xml,2728.6.xml,2728.7.xml,2730.7.xml,2732.7.xml,2733.6.xml,2739.7.xml,2742.8.xml,3112.7.xml,3124.9.xml,3136.5.xml,3137.7.xml,3140.8.xml,3142.7.xml,3143.9.xml,3147.6.xml,3147.7.xml,3162.6.xml,3167.6.xml,3168.7.xml,3168.8.xml,3169.7.xml,3184.7.xml,3185.7.xml,3189.10.xml,3190.7.xml,3192.9.xml,3228.4.xml,3230.4.xml,3231.3.xml,3234.6.xml,3237.4.xml,3238.5.xml,3239.4.xml,3240.4.xml,3241.4.xml,3980.13.xml,3982.7.xml,3983.4.xml,3985.4.xml,3989.3.xml,3989.4.xml,3989.5.xml,3989.6.xml,3989.7.xml,3990.5.xml,3993.4.xml,3993.5.xml,3995.5.xml,3999.5.xml,4000.6.xml,4002.5.xml,4003.3.xml,4009.5.xml,4019.12.xml,4020.19.xml,4020.20.xml,4021.14.xml,4021.16.xml,4022.13.xml,4022.15.xml,4027.10.xml,4027.11.xml,4027.9.xml,4031.8.xml,4032.9.xml,4035.9.xml,4041.10.xml,4042.3.xml,4042.4.xml,4043.4.xml,4044.5.xml,4046.7.xml,4052.7.xml,4053.8.xml,4054.7.xml,4055.11.xml,4057.8.xml,4062.7.xml,4341.22.xml,4345.7.xml,4346.6.xml,4541.3.xml,4544.3.xml,4544.4.xml,4547.5.xml,4548.6.xml,4548.7.xml,4550.2.xml,4550.3.xml,4782.2.xml,4789.5.xml,4789.6.xml,4791.2.xml,4791.3.xml,5030.1.xml,5030.5.xml,5030.6.xml,5277.4.xml,5277.5.xml,5277.6.xml,5316.3.xml,5316.4.xml,5319.3.xml,5328.1.xml,5328.2.xml,5329.1.xml,5345.2.xml,5346.1.xml,5346.2.xml,5346.3.xml,94048.3.xml
/eml:eml/dataset/additionalInfo,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
/eml:eml/dataset/additionalInfo/para,17.0,17.0,2.0,2.0,1.0,1.0,7.0,7.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,4.0,5.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,7.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,5.0,36.0,39.0,13.0,13.0,20.0,20.0,20.0,20.0,8.0,0.0,12.0,14.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,37.0,0.0,0.0,0.0,4.0,4.0,14.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
/eml:eml/dataset/additionalInfo/para/emphasis,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
/eml:eml/dataset/alternateIdentifier,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/associatedParty,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,19.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,9.0,5.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,9.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,1.0,4.0,9.0,8.0,8.0,13.0,13.0,11.0,11.0,3.0,3.0,3.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,5.0,4.0,2.0,3.0,11.0,3.0,1.0,3.0,2.0,2.0,1.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,35.0,35.0,36.0,4.0
/eml:eml/dataset/associatedParty/address/administrativeArea,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
/eml:eml/dataset/associatedParty/address/city,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
/eml:eml/dataset/associatedParty/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/associatedParty/address/deliveryPoint,4.0,4.0,5.0,5.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,13.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,7.0,7.0,7.0,11.0,10.0,10.0,9.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,7.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0
/eml:eml/dataset/associatedParty/address/postalCode,3.0,3.0,4.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0
/eml:eml/dataset/associatedParty/electronicMailAddress,5.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,5.0,18.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,7.0,3.0,3.0,3.0,3.0,2.0,2.0,14.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,9.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,2.0,5.0,4.0,1.0,2.0,10.0,9.0,9.0,16.0,16.0,14.0,14.0,3.0,3.0,3.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,1.0,3.0,13.0,5.0,2.0,4.0,2.0,2.0,1.0,7.0,7.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,7.0,7.0,7.0,3.0
/eml:eml/dataset/associatedParty/individualName/givenName,10.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,7.0,9.0,7.0,7.0,8.0,8.0,8.0,7.0,4.0,7.0,24.0,4.0,5.0,4.0,2.0,6.0,2.0,6.0,2.0,2.0,8.0,4.0,4.0,4.0,4.0,4.0,2.0,15.0,8.0,6.0,3.0,2.0,2.0,2.0,4.0,6.0,6.0,6.0,4.0,13.0,5.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,4.0,4.0,5.0,3.0,6.0,5.0,2.0,5.0,14.0,10.0,10.0,21.0,21.0,18.0,18.0,6.0,6.0,6.0,8.0,2.0,8.0,2.0,3.0,3.0,3.0,5.0,6.0,5.0,2.0,9.0,5.0,2.0,6.0,17.0,5.0,2.0,5.0,4.0,4.0,2.0,8.0,8.0,7.0,7.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,7.0,2.0,3.0,4.0,1.0,1.0,6.0,4.0,49.0,49.0,50.0,6.0
/eml:eml/dataset/associatedParty/individualName/surName,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,19.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,9.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,9.0,7.0,7.0,12.0,12.0,10.0,10.0,3.0,3.0,3.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,1.0,3.0,11.0,3.0,1.0,3.0,2.0,2.0,1.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,33.0,33.0,34.0,3.0
/eml:eml/dataset/associatedParty/onlineUrl,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/associatedParty/phone,4.0,4.0,6.0,6.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,13.0,3.0,5.0,3.0,1.0,3.0,1.0,5.0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,7.0,9.0,9.0,14.0,13.0,12.0,11.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,5.0,2.0,6.0,5.0,2.0,2.0,9.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,6.0,6.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,4.0
/eml:eml/dataset/associatedParty/role,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,1.0,4.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0
/eml:eml/dataset/contact,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
/eml:eml/dataset/contact/address/administrativeArea,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
/eml:eml/dataset/contact/address/city,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
/eml:eml/dataset/contact/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/deliveryPoint,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0
/eml:eml/dataset/contact/address/postalCode,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
/eml:eml/dataset/contact/electronicMailAddress,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
/eml:eml/dataset/contact/individualName/givenName,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/contact/individualName/surName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
