XPath,HBR_2005_EML,HBR_2007_EML,HBR_2008_EML,HBR_2010_EML,HBR_2015_EML,HBR_2016_EML,HBR_2017_EML,HBR_2018_EML
/eml:eml/dataset/methods/methodStep/citation/article/journal,1.65,2.89,1.0,2.0,3.19,2.2,0.22,9.0
/eml:eml/dataset/methods/methodStep/citation/article/pageRange,1.65,2.89,1.0,2.0,3.19,2.2,0.22,9.0
/eml:eml/dataset/methods/methodStep/citation/article/volume,1.65,2.89,1.0,2.0,3.19,2.18,0.22,9.0
/eml:eml/dataset/methods/methodStep/citation/book/edition,0.01,0.0,0.0,0.0,0.04,0.01,0.0,1.0
/eml:eml/dataset/methods/methodStep/citation/book/publicationPlace,0.08,0.0,0.0,0.0,0.02,0.01,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/book/publisher/@scope,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/book/publisher/address/@scope,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/book/publisher/address/city,0.01,0.0,0.0,0.0,0.02,0.01,0.0,1.0
/eml:eml/dataset/methods/methodStep/citation/book/publisher/organizationName,0.2,0.0,0.0,0.0,0.27,0.28,0.11,1.0
/eml:eml/dataset/methods/methodStep/citation/book/totalPages,0.19,0.0,0.0,0.0,0.19,0.26,0.11,0.0
/eml:eml/dataset/methods/methodStep/citation/book/volume,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/bookTitle,0.0,0.11,0.0,0.0,0.02,0.05,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/editor/@scope,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/editor/individualName/givenName,0.0,0.33,0.0,0.0,0.06,0.11,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/editor/individualName/surName,0.0,0.33,0.0,0.0,0.06,0.11,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/pageRange,0.0,0.11,0.0,0.0,0.02,0.05,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/publisher/@scope,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/chapter/publisher/organizationName,0.0,0.11,0.0,0.0,0.02,0.05,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/@id,4.87,11.22,4.0,6.0,8.83,7.52,1.78,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/@scope,10.35,11.56,4.0,7.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/individualName/givenName,5.12,11.67,4.0,6.0,11.65,9.18,6.56,43.0
/eml:eml/dataset/methods/methodStep/citation/creator/individualName/surName,5.16,11.67,4.0,6.0,11.69,9.18,6.56,43.0
/eml:eml/dataset/methods/methodStep/citation/creator/organizationName,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/creator/references,5.08,0.0,0.0,1.0,7.17,5.14,1.0,0.0
/eml:eml/dataset/methods/methodStep/citation/editedBook/publisher/@scope,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/editedBook/publisher/address/@scope,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/editedBook/publisher/address/city,0.01,0.0,0.0,0.0,0.02,0.01,0.0,1.0
/eml:eml/dataset/methods/methodStep/citation/editedBook/publisher/organizationName,0.03,0.0,0.0,0.0,0.02,0.04,0.0,1.0
/eml:eml/dataset/methods/methodStep/citation/editedBook/totalPages,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/language,0.35,0.89,1.0,0.0,1.63,1.28,1.22,3.0
/eml:eml/dataset/methods/methodStep/citation/manuscript/institution/@scope,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/manuscript/institution/organizationName,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/map/scale,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/presentation/conferenceDate,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/presentation/conferenceLocation/@scope,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/presentation/conferenceLocation/administrativeArea,0.15,0.0,0.0,0.0,0.08,0.01,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/presentation/conferenceLocation/city,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/presentation/conferenceLocation/country,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/presentation/conferenceLocation/deliveryPoint,0.31,0.0,0.0,0.0,0.15,0.01,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/presentation/conferenceName,0.15,0.0,0.0,0.0,0.08,0.02,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/pubDate,2.58,2.89,1.0,2.0,4.5,3.62,0.67,11.0
/eml:eml/dataset/methods/methodStep/citation/report/publicationPlace,0.18,0.0,0.0,0.0,0.6,0.72,0.22,0.0
/eml:eml/dataset/methods/methodStep/citation/report/publisher/@scope,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/report/publisher/organizationName,0.19,0.0,0.0,0.0,0.38,0.6,0.89,0.0
/eml:eml/dataset/methods/methodStep/citation/report/reportNumber,0.39,0.0,0.0,0.0,0.67,0.79,0.33,0.0
/eml:eml/dataset/methods/methodStep/citation/report/totalPages,0.38,0.0,0.0,0.0,0.67,0.79,0.33,0.0
/eml:eml/dataset/methods/methodStep/citation/thesis/degree,0.02,0.56,0.0,0.0,0.27,0.08,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/thesis/institution/@scope,0.02,0.56,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/thesis/institution/address/@scope,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/thesis/institution/address/administrativeArea,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/thesis/institution/address/city,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/thesis/institution/organizationName,0.02,0.56,0.0,0.0,0.27,0.08,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/thesis/totalPages,0.01,0.56,0.0,0.0,0.12,0.01,0.0,0.0
/eml:eml/dataset/methods/methodStep/citation/title,2.67,3.56,1.0,2.0,4.56,3.62,1.56,11.0
/eml:eml/dataset/methods/methodStep/dataSource/@scope,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/additionalInfo/para,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/@scope,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/contact/organizationName,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/@scope,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/creator/organizationName,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/pubDate,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0
/eml:eml/dataset/methods/methodStep/dataSource/title,0.08,0.0,0.0,0.0,0.0,0.07,0.0,0.0
/eml:eml/dataset/methods/methodStep/description,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/para,0.14,0.0,0.0,0.0,0.0,0.21,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para,0.0,0.0,0.0,0.0,8.67,4.97,3.11,14.0
/eml:eml/dataset/methods/methodStep/description/section/para/literalLayout,4.38,4.11,6.0,2.0,0.0,0.16,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/title,2.98,2.11,2.0,2.0,3.33,2.15,2.89,6.0
/eml:eml/dataset/methods/methodStep/instrumentation,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0
/eml:eml/dataset/otherEntity/@scope,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/additionalInfo,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
/eml:eml/dataset/otherEntity/entityDescription,0.01,0.0,0.0,0.0,0.06,0.21,0.0,0.0
/eml:eml/dataset/otherEntity/entityName,1.29,0.0,0.0,0.0,0.06,0.24,0.0,0.0
/eml:eml/dataset/otherEntity/entityType,1.29,0.0,0.0,0.0,0.06,0.24,0.0,0.0
/eml:eml/dataset/otherEntity/physical/@scope,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,1.29,0.0,0.0,0.0,0.06,0.24,0.0,0.0
/eml:eml/dataset/otherEntity/physical/distribution/@scope,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/distribution/online/url,1.29,0.0,0.0,0.0,0.06,0.24,0.0,0.0
/eml:eml/dataset/otherEntity/physical/distribution/online/url/@function,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/objectName,1.29,0.0,0.0,0.0,0.06,0.24,0.0,0.0
/eml:eml/dataset/pubDate,0.12,0.0,0.0,0.0,1.0,0.96,1.0,1.0
/eml:eml/dataset/pubPlace,0.35,0.89,1.0,1.0,0.98,0.84,1.0,1.0
/eml:eml/dataset/publisher/@id,0.12,0.0,0.0,0.0,0.0,0.14,0.0,0.0
/eml:eml/dataset/publisher/@scope,0.48,0.89,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/@scope,0.48,0.89,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,0.48,0.89,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/city,0.48,0.89,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/country,0.48,0.89,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/deliveryPoint,1.08,1.78,2.0,2.0,1.0,1.29,1.0,1.0
/eml:eml/dataset/publisher/address/postalCode,0.48,0.89,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/onlineUrl,0.35,0.89,1.0,1.0,1.0,0.86,1.0,1.0
/eml:eml/dataset/publisher/organizationName,0.48,0.89,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone,0.95,1.78,2.0,2.0,1.0,1.14,1.0,1.0
/eml:eml/dataset/publisher/phone/@phonetype,0.95,1.78,2.0,2.0,1.0,1.14,1.0,1.0
/eml:eml/dataset/purpose/para,0.12,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/purpose/section/para,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/shortName,0.12,0.0,0.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/spatialRaster/@id,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/@scope,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/@id,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/@scope,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/precision,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType/@typeSystem,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/cellGeometry,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/cellSizeXDirection,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/cellSizeYDirection,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/columns,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/entityName,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/numberOfBands,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/@scope,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/distribution/@scope,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/distribution/online/url,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/objectName,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/rasterOrigin,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/rows,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/@scope,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysName,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/verticals,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/@id,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/@scope,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/@id,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/@scope,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeDefinition,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeName,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/storageType,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/storageType/@typeSystem,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/entityName,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/geometricObjectCount,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/geometry,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/horizontalAccuracy/accuracyReport,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/physical/@scope,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/physical/dataFormat/externallyDefinedFormat/formatName,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/physical/distribution/@scope,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/physical/distribution/online/url,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/physical/distribution/online/url/@function,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/physical/objectName,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/@scope,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysName,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/verticalAccuracy/accuracyReport,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of Records,170.0,9.0,1.0,1.0,52.0,152.0,9.0,2.0
